confidence,left,lift,right,support
0.848880767822,['horrible'],3.79769968987,['-'],0.016600901261
0.0742686614394,['-'],3.79769968987,['horrible'],0.016600901261
0.381548523903,['person'],1.70696151257,['-'],0.0133191198111
0.0595867112279,['-'],1.70696151257,['person'],0.0133191198111
0.719112873077,['bland'],3.21714758873,['-'],0.0107791563496
0.0482234954834,['-'],3.21714758873,['bland'],0.0107791563496
0.572691261768,['paid'],2.5620906353,['-'],0.0121977999806
0.0545701868832,['-'],2.5620906353,['paid'],0.0121977999806
0.833129942417,['rude'],3.72723388672,['-'],0.0152995437384
0.0684466809034,['-'],3.72723412514,['rude'],0.0152995437384
0.411726802588,['tasted'],1.84197211266,['-'],0.0147930448875
0.0661807209253,['-'],1.84197211266,['tasted'],0.0147930448875
0.327168673277,['care'],1.46367824078,['-'],0.0123434746638
0.0552219003439,['-'],1.46367824078,['care'],0.0123434746638
0.464404314756,['guess'],2.07763910294,['-'],0.0113887470216
0.0509506687522,['-'],2.07763934135,['guess'],0.0113887470216
0.29771438241,['high'],1.33190643787,['-'],0.0114141469821
0.0510642975569,['-'],1.33190655708,['high'],0.0114141469821
0.30257126689,['hotel'],1.35363507271,['-'],0.0114895990118
0.0514018535614,['-'],1.35363507271,['hotel'],0.0114895990118
0.250472903252,['open'],1.12055885792,['-'],0.0107821440324
0.048236861825,['-'],1.12055885792,['open'],0.0107821440324
0.252593189478,['price'],1.1300444603,['-'],0.0189376678318
0.0847228243947,['-'],1.1300444603,['price'],0.0189376678318
0.239102914929,['small'],1.06969201565,['-'],0.0176333226264
0.0788874775171,['-'],1.06969201565,['small'],0.0176333226264
0.367099940777,['return'],1.64232170582,['-'],0.0107178986073
0.0479494407773,['-'],1.64232170582,['return'],0.0107178986073
0.386394143105,"['food', 'server']",1.72863948345,['-'],0.0103234564885
0.669038951397,"['-', 'server']",2.03994560242,['food'],0.0103234564885
0.128060415387,"['food', '-']",2.82659888268,['server'],0.0103234564885
0.0461848005652,['-'],1.72863948345,"['food', 'server']",0.0103234564885
0.340583056211,['server'],1.52369117737,['-'],0.0154302772135
0.0690315514803,['-'],1.52369117737,['server'],0.0154302772135
0.369738578796,['else'],1.65412640572,['-'],0.0189122688025
0.0846091881394,['-'],1.65412640572,['else'],0.0189122688025
0.346794724464,['brought'],1.55148077011,['-'],0.011194515042
0.0500817149878,['-'],1.55148077011,['brought'],0.011194515042
0.293426156044,['eating'],1.31272208691,['-'],0.0115239629522
0.0515555925667,['-'],1.3127219677,['eating'],0.0115239629522
0.27410620451,['end'],1.22628879547,['-'],0.01081352029
0.0483772307634,['-'],1.22628867626,['end'],0.01081352029
0.310000360012,['use'],1.38687109947,['-'],0.0128895668313
0.0576649904251,['-'],1.38687109947,['use'],0.0128895668313
0.38043820858,['point'],1.70199406147,['-'],0.0117129664868
0.0524011477828,['-'],1.70199406147,['point'],0.0117129664868
0.305287212133,['hard'],1.36578571796,['-'],0.0123711153865
0.0553455576301,['-'],1.36578559875,['hard'],0.0123711153865
0.261387676001,['couple'],1.16938900948,['-'],0.0115359155461
0.0516090653837,['-'],1.16938900948,['couple'],0.0115359155461
0.244636937976,['coming'],1.09445011616,['-'],0.0117308953777
0.0524813607335,['-'],1.09445011616,['coming'],0.0117308953777
0.260416656733,['location'],1.16504502296,['-'],0.0170140191913
0.0761168524623,['-'],1.16504490376,['location'],0.0170140191913
